measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Côte d'Ivoire,Both,All ages,Acute hepatitis C,Rate,2019,144.3872415,172.4689557,123.1552597
Incidence,Mexico,Both,All ages,Acute hepatitis C,Rate,2019,82.18592844,98.66173414,69.61845191
Incidence,Bahrain,Both,All ages,Acute hepatitis C,Rate,2018,91.21613428,110.0707577,76.68106867
Incidence,Slovenia,Both,All ages,Acute hepatitis C,Rate,2018,44.03175363,51.67906221,37.43716067
Incidence,Estonia,Both,All ages,Acute hepatitis C,Rate,2019,63.93753777,75.35541732,55.24927592
Incidence,Norway,Both,All ages,Acute hepatitis C,Rate,2018,45.21895944,54.41996259,37.56277587
Incidence,Sierra Leone,Both,All ages,Acute hepatitis C,Rate,2019,147.7657964,177.4809501,125.2007754
Incidence,Taiwan (Province of China),Both,All ages,Acute hepatitis C,Rate,2018,37.95139866,42.85063924,33.56094364
Incidence,Bulgaria,Both,All ages,Acute hepatitis C,Rate,2019,39.75851053,47.31732155,33.70135674
Incidence,Iceland,Both,All ages,Acute hepatitis C,Rate,2019,32.77429699,38.69360021,27.88848095
Incidence,Spain,Both,All ages,Acute hepatitis C,Rate,2018,53.42063489,62.82608704,45.67473764
Incidence,Indonesia,Both,All ages,Acute hepatitis C,Rate,2019,56.52415642,66.63554344,49.29575291
Incidence,United Kingdom,Both,All ages,Acute hepatitis C,Rate,2019,51.8708888,61.66657112,43.8765485
Incidence,Serbia,Both,All ages,Acute hepatitis C,Rate,2018,41.06807652,48.1673648,35.01667406
Incidence,Lithuania,Both,All ages,Acute hepatitis C,Rate,2019,69.34017273,80.58178407,59.62072081
Incidence,Nepal,Both,All ages,Acute hepatitis C,Rate,2018,31.51344388,36.61890699,27.61394315
Incidence,Niger,Both,All ages,Acute hepatitis C,Rate,2018,201.7806241,244.5286979,169.1695134
Incidence,United Republic of Tanzania,Both,All ages,Acute hepatitis C,Rate,2018,99.40482865,118.2138084,85.60190228
Incidence,Puerto Rico,Both,All ages,Acute hepatitis C,Rate,2018,71.33149309,84.38258157,60.38648046
Incidence,Ethiopia,Both,All ages,Acute hepatitis C,Rate,2017,111.311775,133.0763935,96.03117473
Incidence,Timor-Leste,Both,All ages,Acute hepatitis C,Rate,2018,75.03869047,87.62719939,64.36073744
Incidence,Germany,Both,All ages,Acute hepatitis C,Rate,2019,42.9230689,51.86116819,36.21622048
Incidence,Singapore,Both,All ages,Acute hepatitis C,Rate,2019,38.42684378,45.65650421,32.04988166
Incidence,Vanuatu,Both,All ages,Acute hepatitis C,Rate,2018,34.18241612,39.8787504,29.79487831
Incidence,Trinidad and Tobago,Both,All ages,Acute hepatitis C,Rate,2019,63.50756882,75.87641194,54.34356614
Incidence,France,Both,All ages,Acute hepatitis C,Rate,2018,46.57339831,54.86561779,39.88528193
Incidence,Kenya,Both,All ages,Acute hepatitis C,Rate,2019,75.63294129,90.66580199,65.40643998
Incidence,Saudi Arabia,Both,All ages,Acute hepatitis C,Rate,2018,161.7156235,194.4612001,137.9885806
Incidence,United Arab Emirates,Both,All ages,Acute hepatitis C,Rate,2019,77.60168556,99.28017737,61.93457457
Incidence,Bosnia and Herzegovina,Both,All ages,Acute hepatitis C,Rate,2018,44.77736126,53.22027824,38.04380735
Incidence,Greenland,Both,All ages,Acute hepatitis C,Rate,2019,45.15930238,52.43427678,39.20857859
Incidence,Iran (Islamic Republic of),Both,All ages,Acute hepatitis C,Rate,2018,69.56281613,82.85382739,59.23268276
Incidence,Panama,Both,All ages,Acute hepatitis C,Rate,2019,73.18380623,85.4756637,63.5208911
Incidence,El Salvador,Both,All ages,Acute hepatitis C,Rate,2018,104.2795899,122.6726546,91.45090496
Incidence,Uganda,Both,All ages,Acute hepatitis C,Rate,2018,113.8359738,134.6547247,97.33158797
Incidence,Switzerland,Both,All ages,Acute hepatitis C,Rate,2019,44.9088882,53.25830386,37.91593834
Incidence,Latvia,Both,All ages,Acute hepatitis C,Rate,2019,58.66033079,69.02461023,50.30041534
Incidence,Ireland,Both,All ages,Acute hepatitis C,Rate,2019,39.28417504,45.63367797,33.28723097
Incidence,Mauritania,Both,All ages,Acute hepatitis C,Rate,2018,126.5595229,151.721217,107.987685
Incidence,Burundi,Both,All ages,Acute hepatitis C,Rate,2018,179.0093267,212.9709098,151.9188414
Incidence,United States Virgin Islands,Both,All ages,Acute hepatitis C,Rate,2019,76.72856177,91.64350413,64.86105474
Incidence,Georgia,Both,All ages,Acute hepatitis C,Rate,2019,110.8168784,128.5710047,95.57869355
Incidence,Andorra,Both,All ages,Acute hepatitis C,Rate,2019,50.85621776,61.44296302,42.45622173
Incidence,Malaysia,Both,All ages,Acute hepatitis C,Rate,2018,66.20615271,77.17034432,57.97512053
Incidence,Belize,Both,All ages,Acute hepatitis C,Rate,2019,86.04471611,101.867969,74.70793979
Incidence,India,Both,All ages,Acute hepatitis C,Rate,2018,42.33134954,49.65869258,36.76648785
Incidence,Burkina Faso,Both,All ages,Acute hepatitis C,Rate,2018,198.5451596,238.3017275,167.0216906
Incidence,Monaco,Both,All ages,Acute hepatitis C,Rate,2019,59.22823531,71.26611264,48.35854859
Incidence,Cambodia,Both,All ages,Acute hepatitis C,Rate,2019,199.3952998,229.3352506,170.8974316
Incidence,Croatia,Both,All ages,Acute hepatitis C,Rate,2019,35.44223925,41.53561598,30.01191818
Incidence,Pakistan,Both,All ages,Acute hepatitis C,Rate,2018,99.41156215,116.4901418,86.0969887
Incidence,Saint Vincent and the Grenadines,Both,All ages,Acute hepatitis C,Rate,2018,74.72769462,89.07476906,65.06970233
Incidence,Cabo Verde,Both,All ages,Acute hepatitis C,Rate,2018,119.0334479,142.0492148,103.0036558
Incidence,Togo,Both,All ages,Acute hepatitis C,Rate,2019,141.759114,170.1373267,121.344103
Incidence,Gambia,Both,All ages,Acute hepatitis C,Rate,2019,134.1497049,162.8668475,113.9030785
Incidence,Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2018,41.37440713,49.66453484,34.62567857
Incidence,Hungary,Both,All ages,Acute hepatitis C,Rate,2019,40.74276936,48.12811947,34.9864559
Incidence,Viet Nam,Both,All ages,Acute hepatitis C,Rate,2018,59.99339907,68.91127803,53.10271555
Incidence,Iraq,Both,All ages,Acute hepatitis C,Rate,2019,69.27632158,82.46043899,59.74072353
Incidence,Republic of Moldova,Both,All ages,Acute hepatitis C,Rate,2019,80.04903351,94.14096601,68.59001236
Incidence,Yemen,Both,All ages,Acute hepatitis C,Rate,2019,63.42028659,73.41313834,55.36951363
Incidence,Ethiopia,Both,All ages,Acute hepatitis C,Rate,2018,110.7463861,133.0864866,95.4086736
Incidence,Cyprus,Both,All ages,Acute hepatitis C,Rate,2018,36.13722763,42.66155069,30.66066588
Incidence,Kyrgyzstan,Both,All ages,Acute hepatitis C,Rate,2018,161.6533403,186.8188868,142.1718073
Incidence,Egypt,Both,All ages,Acute hepatitis C,Rate,2018,323.1097241,366.7092512,287.3974648
Incidence,Russian Federation,Both,All ages,Acute hepatitis C,Rate,2019,72.00893609,85.58052416,61.61397806
Incidence,Guam,Both,All ages,Acute hepatitis C,Rate,2019,21.14049805,24.13978045,18.80252889
Incidence,Greenland,Both,All ages,Acute hepatitis C,Rate,2018,45.43977773,53.34837075,39.64548755
Incidence,Guatemala,Both,All ages,Acute hepatitis C,Rate,2018,141.0572382,161.9605478,123.6302447
Incidence,Nicaragua,Both,All ages,Acute hepatitis C,Rate,2018,134.8909945,157.6514722,118.3478254
Incidence,Chile,Both,All ages,Acute hepatitis C,Rate,2019,40.43333935,45.91888887,35.56448762
Incidence,Austria,Both,All ages,Acute hepatitis C,Rate,2019,47.51475976,56.62336777,40.03447802
Incidence,Barbados,Both,All ages,Acute hepatitis C,Rate,2018,64.23403284,76.16142736,54.65081905
Incidence,Turkey,Both,All ages,Acute hepatitis C,Rate,2018,48.25399187,55.83584868,42.1012304
Incidence,Tokelau,Both,All ages,Acute hepatitis C,Rate,2018,28.02604921,31.82132586,24.61751061
Incidence,Nigeria,Both,All ages,Acute hepatitis C,Rate,2018,165.7633711,201.1751596,140.7923576
Incidence,Peru,Both,All ages,Acute hepatitis C,Rate,2019,47.58597011,56.23017866,41.0830289
Incidence,Greece,Both,All ages,Acute hepatitis C,Rate,2019,33.09360137,39.94303671,27.07225715
Incidence,Kyrgyzstan,Both,All ages,Acute hepatitis C,Rate,2019,160.5017962,189.1524094,140.139659
Incidence,Israel,Both,All ages,Acute hepatitis C,Rate,2019,39.1242628,46.38495131,33.78262261
Incidence,Poland,Both,All ages,Acute hepatitis C,Rate,2019,39.28738958,46.98479875,33.22050951
Incidence,Kuwait,Both,All ages,Acute hepatitis C,Rate,2019,65.15504551,77.06324043,54.18428544
Incidence,Cambodia,Both,All ages,Acute hepatitis C,Rate,2018,197.9130802,224.7610948,172.630007
Incidence,Mongolia,Both,All ages,Acute hepatitis C,Rate,2018,375.7990887,450.8952071,318.9158652
Incidence,Cameroon,Both,All ages,Acute hepatitis C,Rate,2018,155.9803091,186.3711282,132.5310069
Incidence,Panama,Both,All ages,Acute hepatitis C,Rate,2018,73.30117797,85.36975614,64.27150782
Incidence,Lithuania,Both,All ages,Acute hepatitis C,Rate,2018,69.67651274,80.77098482,60.08574396
Incidence,Kenya,Both,All ages,Acute hepatitis C,Rate,2018,75.85168769,90.97444664,65.59986658
Incidence,Central African Republic,Both,All ages,Acute hepatitis C,Rate,2019,207.5854408,247.2423866,178.1011209
Incidence,Suriname,Both,All ages,Acute hepatitis C,Rate,2018,79.80291493,95.00993142,69.51949721
Incidence,Brazil,Both,All ages,Acute hepatitis C,Rate,2019,101.0569891,120.0818185,86.08369382
Incidence,Uruguay,Both,All ages,Acute hepatitis C,Rate,2019,31.674495,37.15378027,27.36386099
Incidence,Lesotho,Both,All ages,Acute hepatitis C,Rate,2019,105.2410433,124.032686,91.22669129
Incidence,Czechia,Both,All ages,Acute hepatitis C,Rate,2019,31.79385065,36.88103519,27.23491844
Incidence,Jamaica,Both,All ages,Acute hepatitis C,Rate,2018,64.29062311,77.02418326,55.63702097
Incidence,Kazakhstan,Both,All ages,Acute hepatitis C,Rate,2019,106.3849846,123.7610635,93.06539515
Incidence,Belize,Both,All ages,Acute hepatitis C,Rate,2018,86.43735502,102.2763491,75.45808085
Incidence,Djibouti,Both,All ages,Acute hepatitis C,Rate,2018,91.01384978,108.1554822,78.97593623
Incidence,North Macedonia,Both,All ages,Acute hepatitis C,Rate,2019,38.96306253,47.43282383,33.20356395
Incidence,United Arab Emirates,Both,All ages,Acute hepatitis C,Rate,2018,75.707893,95.47983573,60.47653899
Incidence,Comoros,Both,All ages,Acute hepatitis C,Rate,2018,95.88965634,113.1719018,83.44574129
Incidence,Ukraine,Both,All ages,Acute hepatitis C,Rate,2019,78.05611693,93.19082991,66.54131219
Incidence,Colombia,Both,All ages,Acute hepatitis C,Rate,2019,71.86704354,84.98976873,62.51333866
Incidence,Madagascar,Both,All ages,Acute hepatitis C,Rate,2019,72.68009081,86.17551921,62.70626781
Incidence,Kiribati,Both,All ages,Acute hepatitis C,Rate,2019,62.94782307,73.8433752,54.10223575
Incidence,Chad,Both,All ages,Acute hepatitis C,Rate,2018,239.0894737,289.5121409,200.208299
Incidence,Singapore,Both,All ages,Acute hepatitis C,Rate,2018,37.28500482,44.51473628,31.29830714
Incidence,Micronesia (Federated States of),Both,All ages,Acute hepatitis C,Rate,2018,43.28691029,50.16930891,37.77563257
Incidence,Guinea,Both,All ages,Acute hepatitis C,Rate,2018,190.2160401,226.4696551,161.559902
Incidence,Sweden,Both,All ages,Acute hepatitis C,Rate,2018,40.62747695,49.09026778,33.49257342
Incidence,Cuba,Both,All ages,Acute hepatitis C,Rate,2019,64.66875021,77.79481196,54.64440446
Incidence,Jordan,Both,All ages,Acute hepatitis C,Rate,2019,60.7407671,71.30732965,52.60628589
Incidence,Hungary,Both,All ages,Acute hepatitis C,Rate,2018,40.54077138,47.75609761,34.41971668
Incidence,Germany,Both,All ages,Acute hepatitis C,Rate,2018,42.60134733,51.26165799,35.92318506
Incidence,Kuwait,Both,All ages,Acute hepatitis C,Rate,2018,64.89937535,77.9449383,54.55639559
Incidence,Costa Rica,Both,All ages,Acute hepatitis C,Rate,2019,92.18712204,108.5209415,79.26795932
Incidence,Yemen,Both,All ages,Acute hepatitis C,Rate,2018,61.00931682,69.94939138,54.03715264
Incidence,Republic of Moldova,Both,All ages,Acute hepatitis C,Rate,2018,80.18009809,94.75402607,68.93741076
Incidence,Zambia,Both,All ages,Acute hepatitis C,Rate,2018,105.4790235,124.5667941,91.34360037
Incidence,Trinidad and Tobago,Both,All ages,Acute hepatitis C,Rate,2018,63.45574715,75.38517391,54.54144494
Incidence,Grenada,Both,All ages,Acute hepatitis C,Rate,2019,79.81084181,94.8298068,68.95670816
Incidence,Armenia,Both,All ages,Acute hepatitis C,Rate,2018,118.7191499,137.1898937,103.9796199
Incidence,Guinea-Bissau,Both,All ages,Acute hepatitis C,Rate,2018,128.2926607,153.6989216,110.1189582
Incidence,Malaysia,Both,All ages,Acute hepatitis C,Rate,2019,66.30551787,77.14659711,57.97668754
Incidence,Saint Lucia,Both,All ages,Acute hepatitis C,Rate,2018,74.15993168,88.29608679,63.77322815
Incidence,Italy,Both,All ages,Acute hepatitis C,Rate,2018,84.40522508,102.8420402,69.58884005
Incidence,Lebanon,Both,All ages,Acute hepatitis C,Rate,2019,65.22463179,77.11278103,55.81917686
Incidence,Australia,Both,All ages,Acute hepatitis C,Rate,2018,73.34894635,85.253047,63.08898085
Incidence,Fiji,Both,All ages,Acute hepatitis C,Rate,2018,32.97603886,38.35580001,28.47601354
Incidence,South Sudan,Both,All ages,Acute hepatitis C,Rate,2019,97.50464628,117.366899,84.21422732
Incidence,Guinea,Both,All ages,Acute hepatitis C,Rate,2019,188.3706359,225.6687989,160.5481656
Incidence,Guam,Both,All ages,Acute hepatitis C,Rate,2018,21.05752688,24.00215406,18.74382966
Incidence,Cuba,Both,All ages,Acute hepatitis C,Rate,2018,64.82999903,77.30261997,55.18009364
Incidence,Côte d'Ivoire,Both,All ages,Acute hepatitis C,Rate,2018,145.4919602,174.4258364,124.3594139
Incidence,Eritrea,Both,All ages,Acute hepatitis C,Rate,2018,110.3510471,130.1468469,95.46538709
Incidence,Oman,Both,All ages,Acute hepatitis C,Rate,2019,82.04451135,97.41901273,69.6311169
Incidence,Canada,Both,All ages,Acute hepatitis C,Rate,2019,41.72381151,48.23137047,35.36765514
Incidence,Eswatini,Both,All ages,Acute hepatitis C,Rate,2019,97.32401505,114.0282731,84.15283287
Incidence,Micronesia (Federated States of),Both,All ages,Acute hepatitis C,Rate,2019,42.81179258,49.6315403,37.25163062
Incidence,North Macedonia,Both,All ages,Acute hepatitis C,Rate,2018,39.00158427,46.75163724,33.36083697
Incidence,Saint Kitts and Nevis,Both,All ages,Acute hepatitis C,Rate,2018,75.07669022,88.75290543,64.78166714
Incidence,Sao Tome and Principe,Both,All ages,Acute hepatitis C,Rate,2018,129.2697395,154.274101,110.746649
Incidence,Senegal,Both,All ages,Acute hepatitis C,Rate,2018,95.67331352,112.8167743,82.17781779
Incidence,Ghana,Both,All ages,Acute hepatitis C,Rate,2019,173.4352984,209.4241412,148.7047188
Incidence,Namibia,Both,All ages,Acute hepatitis C,Rate,2019,83.19140183,100.2464338,71.2906673
Incidence,Malawi,Both,All ages,Acute hepatitis C,Rate,2019,105.4691339,124.2714961,91.49185476
Incidence,Tuvalu,Both,All ages,Acute hepatitis C,Rate,2018,27.76422224,31.88439532,24.60992086
Incidence,Maldives,Both,All ages,Acute hepatitis C,Rate,2019,44.64669716,52.56730314,38.5202203
Incidence,Lebanon,Both,All ages,Acute hepatitis C,Rate,2018,50.64471037,59.60425864,43.8716447
Incidence,Belarus,Both,All ages,Acute hepatitis C,Rate,2018,67.46011237,79.54978409,58.85900612
Incidence,Mongolia,Both,All ages,Acute hepatitis C,Rate,2019,372.765419,448.6440105,315.0425508
Incidence,Democratic Republic of the Congo,Both,All ages,Acute hepatitis C,Rate,2019,206.4692679,246.2309434,176.7452945
Incidence,Venezuela (Bolivarian Republic of),Both,All ages,Acute hepatitis C,Rate,2019,80.29708949,95.80793772,69.45229897
Incidence,Lao People's Democratic Republic,Both,All ages,Acute hepatitis C,Rate,2019,107.110334,124.3406163,92.40201023
Incidence,Angola,Both,All ages,Acute hepatitis C,Rate,2018,211.5659695,252.5028309,182.445873
Incidence,Antigua and Barbuda,Both,All ages,Acute hepatitis C,Rate,2018,66.82717665,79.37524227,57.08931474
Incidence,Guyana,Both,All ages,Acute hepatitis C,Rate,2019,103.5546929,123.518092,90.54608
Incidence,Japan,Both,All ages,Acute hepatitis C,Rate,2019,67.40954579,83.49708073,54.986699
Incidence,Bulgaria,Both,All ages,Acute hepatitis C,Rate,2018,39.71497542,46.56771904,34.04230853
Incidence,Bhutan,Both,All ages,Acute hepatitis C,Rate,2019,44.80009849,52.3524661,38.81816141
Incidence,Syrian Arab Republic,Both,All ages,Acute hepatitis C,Rate,2018,149.1177239,176.4449432,127.952949
Incidence,Mexico,Both,All ages,Acute hepatitis C,Rate,2018,81.67985623,98.26736912,69.14784672
Incidence,Slovakia,Both,All ages,Acute hepatitis C,Rate,2019,38.86852553,45.51665642,33.35133916
Incidence,New Zealand,Both,All ages,Acute hepatitis C,Rate,2019,41.12733002,49.09612412,34.31544382
Incidence,Azerbaijan,Both,All ages,Acute hepatitis C,Rate,2018,120.9016441,142.4249433,105.7559475
Incidence,Marshall Islands,Both,All ages,Acute hepatitis C,Rate,2019,31.61030882,36.87847094,27.70307758
Incidence,Bolivia (Plurinational State of),Both,All ages,Acute hepatitis C,Rate,2019,57.83781101,69.11466733,50.03974885
Incidence,American Samoa,Both,All ages,Acute hepatitis C,Rate,2019,15.51967395,17.8966913,13.76139577
Incidence,Botswana,Both,All ages,Acute hepatitis C,Rate,2018,88.11160499,105.1351704,75.72724704
Incidence,Zimbabwe,Both,All ages,Acute hepatitis C,Rate,2019,103.9705842,123.4673599,89.92082074
Incidence,Libya,Both,All ages,Acute hepatitis C,Rate,2019,155.6404695,187.4733577,133.0415147
Incidence,Sudan,Both,All ages,Acute hepatitis C,Rate,2019,100.1259251,118.7459031,85.81121086
Incidence,Italy,Both,All ages,Acute hepatitis C,Rate,2019,84.88554413,103.5528636,70.10027679
Incidence,Sierra Leone,Both,All ages,Acute hepatitis C,Rate,2018,149.0083796,176.9076136,127.2094623
Incidence,Afghanistan,Both,All ages,Acute hepatitis C,Rate,2019,126.6302479,150.6624155,109.3648122
Incidence,Papua New Guinea,Both,All ages,Acute hepatitis C,Rate,2019,52.97064614,62.50606719,44.76082999
Incidence,Mozambique,Both,All ages,Acute hepatitis C,Rate,2019,102.3810058,122.5777034,88.48831591
Incidence,Guinea-Bissau,Both,All ages,Acute hepatitis C,Rate,2019,127.0585415,152.5407601,108.5370302
Incidence,Qatar,Both,All ages,Acute hepatitis C,Rate,2019,80.0717398,98.61072983,66.96230789
Incidence,Haiti,Both,All ages,Acute hepatitis C,Rate,2019,117.6110301,139.9597518,101.4160976
Incidence,Democratic Republic of the Congo,Both,All ages,Acute hepatitis C,Rate,2018,209.4557161,248.8451518,179.7960888
Incidence,Algeria,Both,All ages,Acute hepatitis C,Rate,2019,95.04520804,112.4789631,81.54035079
Incidence,Northern Mariana Islands,Both,All ages,Acute hepatitis C,Rate,2019,22.76077773,27.12464203,19.76266977
Incidence,Congo,Both,All ages,Acute hepatitis C,Rate,2019,178.0974918,213.8301861,154.7180566
Incidence,Myanmar,Both,All ages,Acute hepatitis C,Rate,2019,71.80033362,83.18410819,63.57055217
Incidence,Greece,Both,All ages,Acute hepatitis C,Rate,2018,32.83615725,39.51956178,27.1602548
Incidence,China,Both,All ages,Acute hepatitis C,Rate,2019,33.61496971,39.03255632,29.16009311
Incidence,Argentina,Both,All ages,Acute hepatitis C,Rate,2019,33.04573123,38.00659526,28.78140593
Incidence,Estonia,Both,All ages,Acute hepatitis C,Rate,2018,63.88045348,75.00057069,55.51939153
Incidence,Lao People's Democratic Republic,Both,All ages,Acute hepatitis C,Rate,2018,108.2647093,125.4016182,93.69274624
Incidence,Mauritius,Both,All ages,Acute hepatitis C,Rate,2019,39.53365672,45.85770689,34.62414937
Incidence,South Africa,Both,All ages,Acute hepatitis C,Rate,2019,80.93615486,96.09761748,69.37346504
Incidence,Ecuador,Both,All ages,Acute hepatitis C,Rate,2019,49.07335794,56.96562851,42.70990538
Incidence,Tunisia,Both,All ages,Acute hepatitis C,Rate,2018,74.21178155,87.38945331,63.18212072
Incidence,Dominica,Both,All ages,Acute hepatitis C,Rate,2019,63.45775821,75.51578351,54.62944349
Incidence,Bahamas,Both,All ages,Acute hepatitis C,Rate,2018,66.99492404,80.58568001,57.85017089
Incidence,Georgia,Both,All ages,Acute hepatitis C,Rate,2018,111.6631034,129.9284569,96.60297876
Incidence,Benin,Both,All ages,Acute hepatitis C,Rate,2019,197.6310938,236.8514099,166.9516354
Incidence,Equatorial Guinea,Both,All ages,Acute hepatitis C,Rate,2019,141.4043932,170.3320267,121.5577099
Incidence,Nepal,Both,All ages,Acute hepatitis C,Rate,2019,31.32453163,36.54888883,27.33861034
Incidence,Niger,Both,All ages,Acute hepatitis C,Rate,2019,201.0316465,244.7934065,168.2169152
Incidence,South Sudan,Both,All ages,Acute hepatitis C,Rate,2018,98.1491521,117.7263922,84.78380001
Incidence,Palau,Both,All ages,Acute hepatitis C,Rate,2019,22.43905881,26.18852207,19.5158228
Incidence,Croatia,Both,All ages,Acute hepatitis C,Rate,2018,35.37781647,41.35135384,30.07361143
Incidence,Togo,Both,All ages,Acute hepatitis C,Rate,2018,143.1799989,171.3247866,122.5886904
Incidence,Montenegro,Both,All ages,Acute hepatitis C,Rate,2019,35.17297833,41.93836296,29.90174719
Incidence,Tajikistan,Both,All ages,Acute hepatitis C,Rate,2019,177.7957306,207.5572996,154.187235
Incidence,Rwanda,Both,All ages,Acute hepatitis C,Rate,2019,108.7363194,126.9873277,95.22913857
Incidence,Brunei Darussalam,Both,All ages,Acute hepatitis C,Rate,2019,28.91402282,34.18181232,24.74589517
Incidence,United Kingdom,Both,All ages,Acute hepatitis C,Rate,2018,51.56951025,61.18862021,43.59062796
Incidence,Bangladesh,Both,All ages,Acute hepatitis C,Rate,2019,31.29308458,36.56122802,27.57162453
Incidence,Kazakhstan,Both,All ages,Acute hepatitis C,Rate,2018,106.7628067,123.6043259,93.53958594
Incidence,Philippines,Both,All ages,Acute hepatitis C,Rate,2019,48.38090183,57.14596085,41.96012941
Incidence,Latvia,Both,All ages,Acute hepatitis C,Rate,2018,58.79219585,68.89356181,50.77558576
Incidence,Puerto Rico,Both,All ages,Acute hepatitis C,Rate,2019,71.25407995,85.01437184,59.7722891
Incidence,New Zealand,Both,All ages,Acute hepatitis C,Rate,2018,41.04340211,49.25023347,34.20288416
Incidence,Andorra,Both,All ages,Acute hepatitis C,Rate,2018,50.57898846,60.96924148,42.51615722
Incidence,Vanuatu,Both,All ages,Acute hepatitis C,Rate,2019,34.10271758,39.50123774,29.62289687
Incidence,Slovenia,Both,All ages,Acute hepatitis C,Rate,2019,44.42110861,52.36931705,37.64240003
Incidence,Nauru,Both,All ages,Acute hepatitis C,Rate,2019,31.83690556,37.57129587,27.44639294
Incidence,Iraq,Both,All ages,Acute hepatitis C,Rate,2018,69.42337003,81.60535545,60.61038843
Incidence,Samoa,Both,All ages,Acute hepatitis C,Rate,2019,16.02512124,18.51400291,14.13431788
Incidence,Kiribati,Both,All ages,Acute hepatitis C,Rate,2018,63.60626628,73.99316235,54.55436628
Incidence,Dominican Republic,Both,All ages,Acute hepatitis C,Rate,2019,89.09305818,104.539001,77.89978614
Incidence,San Marino,Both,All ages,Acute hepatitis C,Rate,2018,45.94915497,54.89580659,38.60897919
Incidence,Liberia,Both,All ages,Acute hepatitis C,Rate,2019,144.5492537,174.8195095,123.1437364
Incidence,Monaco,Both,All ages,Acute hepatitis C,Rate,2018,58.94866687,71.50648113,48.35756298
Incidence,Switzerland,Both,All ages,Acute hepatitis C,Rate,2018,44.68197583,52.45552617,37.9241471
Incidence,Gabon,Both,All ages,Acute hepatitis C,Rate,2019,196.8699372,233.884641,169.6948419
Incidence,Iceland,Both,All ages,Acute hepatitis C,Rate,2018,32.69287654,38.1337294,27.87751836
Incidence,Russian Federation,Both,All ages,Acute hepatitis C,Rate,2018,72.10718575,85.20622287,61.56373564
Incidence,Niue,Both,All ages,Acute hepatitis C,Rate,2019,26.78280684,30.80911816,23.78276228
Incidence,Luxembourg,Both,All ages,Acute hepatitis C,Rate,2019,43.36588303,51.15016141,36.6955761
Incidence,Lesotho,Both,All ages,Acute hepatitis C,Rate,2018,106.193629,127.2229493,91.85730051
Incidence,Turkmenistan,Both,All ages,Acute hepatitis C,Rate,2019,161.4932407,184.4146381,140.8068019
Incidence,Peru,Both,All ages,Acute hepatitis C,Rate,2018,47.52706869,56.66160543,41.11406901
Incidence,Central African Republic,Both,All ages,Acute hepatitis C,Rate,2018,208.5400721,249.1753516,180.5337713
Incidence,Seychelles,Both,All ages,Acute hepatitis C,Rate,2019,51.73158561,59.48452719,45.75132257
Incidence,Romania,Both,All ages,Acute hepatitis C,Rate,2019,53.43290855,63.00241658,46.14447766
Incidence,Czechia,Both,All ages,Acute hepatitis C,Rate,2018,31.59405638,36.66463872,26.83781909
Incidence,United States Virgin Islands,Both,All ages,Acute hepatitis C,Rate,2018,76.60610445,91.33924794,65.23510975
Incidence,Solomon Islands,Both,All ages,Acute hepatitis C,Rate,2019,23.89233557,27.44995707,20.96005008
Incidence,Venezuela (Bolivarian Republic of),Both,All ages,Acute hepatitis C,Rate,2018,80.57090369,96.17029327,70.17582346
Incidence,Bolivia (Plurinational State of),Both,All ages,Acute hepatitis C,Rate,2018,58.04235628,68.89792628,50.37672542
Incidence,Paraguay,Both,All ages,Acute hepatitis C,Rate,2019,86.7641747,103.6695696,74.96941072
Incidence,Malta,Both,All ages,Acute hepatitis C,Rate,2019,40.85225753,49.37650517,34.0248698
Incidence,Madagascar,Both,All ages,Acute hepatitis C,Rate,2018,72.82519154,86.09389666,63.38702902
Incidence,Denmark,Both,All ages,Acute hepatitis C,Rate,2019,41.75247766,49.94018605,35.52681036
Incidence,Jordan,Both,All ages,Acute hepatitis C,Rate,2018,54.63469237,63.82626992,47.4601162
Incidence,Congo,Both,All ages,Acute hepatitis C,Rate,2018,179.5291967,215.2527678,155.9782665
Incidence,Marshall Islands,Both,All ages,Acute hepatitis C,Rate,2018,31.77797794,36.96958271,27.80776795
Incidence,Mali,Both,All ages,Acute hepatitis C,Rate,2019,194.0407393,230.384795,164.4842725
Incidence,Serbia,Both,All ages,Acute hepatitis C,Rate,2019,41.25781429,48.47868678,34.94603704
Incidence,South Africa,Both,All ages,Acute hepatitis C,Rate,2018,81.12086569,96.54438392,69.70632698
Incidence,Namibia,Both,All ages,Acute hepatitis C,Rate,2018,83.52934316,99.96653356,71.92549883
Incidence,Burundi,Both,All ages,Acute hepatitis C,Rate,2019,177.6944694,212.0189888,150.4747952
Incidence,Morocco,Both,All ages,Acute hepatitis C,Rate,2019,122.0619374,144.9766063,105.0144647
Incidence,Chile,Both,All ages,Acute hepatitis C,Rate,2018,40.0479816,45.87574249,35.13324469
Incidence,Ireland,Both,All ages,Acute hepatitis C,Rate,2018,38.89162812,45.53207054,33.10501954
Incidence,Gambia,Both,All ages,Acute hepatitis C,Rate,2018,134.1601941,161.0726219,114.5953365
Incidence,Brazil,Both,All ages,Acute hepatitis C,Rate,2018,100.0900075,118.8142171,85.31310356
Incidence,Netherlands,Both,All ages,Acute hepatitis C,Rate,2019,28.27884649,33.80615299,23.94993698
